amount,pickup_time,startX,startY,endX,endY 
1,2013-11-18 16:54:19,-73.994585,-40.734672,-73.976288,-40.748245
1,2013-11-18 16:54:19,-73.970293,-40.7965528,-73.9633861,-40.8036303
1,2013-11-18 16:54:20,-73.975881,-40.744779,-73.990212,-40.731996
1,2013-11-18 16:54:21,-73.9728511,-40.7616152,-73.9854503,-40.7784812
1,2013-11-18 16:54:21,-74.000399,-40.747767,-74.008996,-40.706953
1,2013-11-18 16:54:21,-73.9817975,-40.7580163,-74.001684,-40.730581
1,2013-11-18 16:54:22,-73.9583631,-40.7688015,-73.9685157,-40.764823
1,2013-11-18 16:54:22,-73.9633881,-40.7659323,-73.973465,-40.763659
1,2013-11-18 16:54:22,-73.9539832,-40.7788196,-73.9627055,-40.769737
3,2013-11-18 16:54:23,-73.9576385,-40.7853451,-73.9622107,-40.7704245
1,2013-11-18 16:54:23,-73.9724703,-40.758999,-73.969127,-40.7667187
1,2013-11-18 16:54:25,-73.7947703,-40.6447114,-73.9691318,-40.7609292
1,2013-11-18 16:54:26,-73.9724703,-40.758999,-73.988592,-40.746036
1,2013-11-18 16:54:26,-74.0047377,-40.7520155,-73.9958473,-40.7265273
2,2013-11-18 16:54:27,-73.973015,-40.764279,-73.9844618,-40.760776
1,2013-11-18 16:54:28,-73.967727,-40.762851,-73.992006,-40.749101
1,2013-11-18 16:54:28,-73.9820472,-40.7713558,-73.9703031,-40.7890547
1,2013-11-18 16:54:29,-73.974648,-40.753367,-73.985428,-40.741471
1,2013-11-18 16:54:29,-73.9909131,-40.7709763,-73.9925251,-40.7534779
1,2013-11-18 16:54:29,-73.988194,-40.743451,-74.0024005,-40.738749
1,2013-11-18 16:54:30,-73.9939499,-40.7515228,-73.984529,-40.742708
1,2013-11-18 16:54:30,-73.9814054,-40.7469965,-73.979906,-40.726866
1,2013-11-18 16:54:30,-74.001129,-40.741668,-73.983812,-40.74079
1,2013-11-18 16:54:31,-73.9627055,-40.769737,-73.976288,-40.748245
1,2013-11-18 16:54:31,-73.977201,-40.758538,-73.9948451,-40.7502935
1,2013-11-18 16:54:32,-73.9606044,-40.769747,-73.956945,-40.783417
2,2013-11-18 16:54:32,-73.7880273,-40.6417125,-73.9958149,-40.7540563
1,2013-11-18 16:54:32,-73.9691318,-40.7609292,-73.9805355,-40.7483975
1,2013-11-18 16:54:33,-73.892155,-40.707201,-73.892155,-40.707201
1,2013-11-18 16:54:33,-73.9733087,-40.7609894,-73.967039,-40.772461
2,2013-11-18 16:54:34,-74.011108,-40.715592,-73.9416392,-40.8508617
1,2013-11-18 16:54:35,-73.9874756,-40.7809753,-73.9874756,-40.7809753
1,2013-11-18 16:54:35,-73.946523,-40.707011,-73.946523,-40.707011
1,2013-11-18 16:54:35,-73.9611216,-40.7749849,-73.977196,-40.764324
1,2013-11-18 16:54:36,-73.982473,-40.748432,-73.994118,-40.735313
1,2013-11-18 16:54:36,-73.9758906,-40.7889211,-73.984529,-40.742708
1,2013-11-18 16:54:37,-73.951743,-40.777875,-73.958809,-40.759913
1,2013-11-18 16:54:37,-73.9556525,-40.7820524,-73.9480817,-40.7746141
1,2013-11-18 16:54:37,-73.9881523,-40.737729,-73.992006,-40.749101
1,2013-11-18 16:54:37,-73.983148,-40.7388264,-73.997862,-40.741056
1,2013-11-18 16:54:38,-74.006021,-40.706142,-73.9685615,-40.8016434
1,2013-11-18 16:54:38,-73.9832592,-40.7610991,-74.000183,-40.737865
1,2013-11-18 16:54:40,-73.9513917,-40.7700816,-73.9727362,-40.7475605
1,2013-11-18 16:54:40,-73.9970954,-40.7472035,-73.9984089,-40.7517907
1,2013-11-18 16:54:40,-73.990123,-40.737796,-73.9950576,-40.7261336
1,2013-11-18 16:54:41,-73.9703136,-40.7564522,-73.962472,-40.7671877
1,2013-11-18 16:54:41,-74.002792,-40.7393742,-73.9934597,-40.7521958
1,2013-11-18 16:54:41,-73.9724703,-40.758999,-73.9724703,-40.758999
1,2013-11-18 16:54:41,-73.9931527,-40.7228282,-74.0083997,-40.7296297
1,2013-11-18 16:54:42,-73.9903662,-40.7289324,-73.976045,-40.757232
1,2013-11-18 16:54:43,-73.95175,-40.766012,-74.0119281,-40.7028291
1,2013-11-18 16:54:43,-73.994297,-40.732165,-73.9899624,-40.7671828
1,2013-11-18 16:54:43,-73.9606044,-40.769747,-73.9480817,-40.7746141
1,2013-11-18 16:54:43,-74.007823,-40.7117257,-73.9967162,-40.725502
1,2013-11-18 16:54:43,-73.9834027,-40.7710881,-73.9930688,-40.7578265
1,2013-11-18 16:54:44,-73.9967162,-40.725502,-73.9671143,-40.7985006
3,2013-11-18 16:54:45,-73.9512052,-40.7826258,-73.9522412,-40.7771924
4,2013-11-18 16:54:45,-73.983621,-40.749724,-73.8860452,-40.7728212
1,2013-11-18 16:54:45,-73.9691157,-40.7985082,-73.9811764,-40.7818019
1,2013-11-18 16:54:46,-73.984344,-40.745861,-73.995645,-40.744099
1,2013-11-18 16:54:46,-73.9880799,-40.7697676,-73.9953683,-40.7546697
1,2013-11-18 16:54:47,-73.9817098,-40.7671189,-73.9688609,-40.7859744
1,2013-11-18 16:54:47,-73.992463,-40.748469,-73.7876196,-40.647529
2,2013-11-18 16:54:47,-73.9903641,-40.7007646,-73.973015,-40.764279
1,2013-11-18 16:54:48,-73.980888,-40.753481,-73.8739364,-40.7737968
1,2013-11-18 16:54:49,-73.9973838,-40.7621219,-73.9901341,-40.7516588
1,2013-11-18 16:54:49,-73.94477,-40.787442,-73.9654448,-40.7659843
1,2013-11-18 16:54:50,-73.9670269,-40.7935423,-73.9416392,-40.8508617
1,2013-11-18 16:54:51,-73.979483,-40.755405,-73.807546,-40.6557025
1,2013-11-18 16:54:51,-74.005187,-40.719838,-73.990276,-40.756567
5,2013-11-18 16:54:51,-73.9722592,-40.7965558,-73.9621555,-40.7763171
1,2013-11-18 16:54:51,-73.9983286,-40.7608279,-73.996204,-40.7484275
1,2013-11-18 16:54:51,-73.984529,-40.742708,-73.980858,-40.729725
3,2013-11-18 16:54:51,-73.949421,-40.7810592,-73.981952,-40.7778527
1,2013-11-18 16:54:52,-73.9563633,-40.7815237,-73.9703286,-40.7839788
1,2013-11-18 16:54:52,-73.984118,-40.754842,-74.016198,-40.714767
1,2013-11-18 16:54:52,-74.0011907,-40.7291711,-74.0116628,-40.7136343
1,2013-11-18 16:54:52,-74.002982,-40.723308,-73.9958473,-40.7265273
1,2013-11-18 16:54:53,-73.9563633,-40.7815237,-73.9656637,-40.7903601
1,2013-11-18 16:54:53,-73.9939499,-40.7515228,-74.0132157,-40.7151981
1,2013-11-18 16:54:53,-73.973968,-40.762967,-73.997862,-40.741056
2,2013-11-18 16:54:54,-73.9676094,-40.7561287,-73.979959,-40.743205
1,2013-11-18 16:54:55,-73.9647985,-40.7599854,-74.0072934,-40.7530892
1,2013-11-18 16:54:55,-73.993292,-40.742233,-73.9753942,-40.7330832
1,2013-11-18 16:54:55,-73.966702,-40.757381,-73.7842776,-40.6436338
1,2013-11-18 16:54:55,-73.978121,-40.745726,-73.9665784,-40.7615583
1,2013-11-18 16:54:55,-73.9799375,-40.7547823,-73.9781397,-40.763023
2,2013-11-18 16:54:55,-73.988578,-40.737147,-74.0086582,-40.7113879
1,2013-11-18 16:54:57,-73.9769869,-40.7501558,-73.996129,-40.743431
1,2013-11-18 16:54:57,-73.9816372,-40.7803121,-74.116267,-40.570444
2,2013-11-18 16:54:57,-74.0010281,-40.7074671,-73.9614049,-40.6711772
3,2013-11-18 16:54:57,-73.9679448,-40.7872287,-73.9621555,-40.7763171
1,2013-11-18 16:54:58,-73.9960312,-40.7201656,-74.008007,-40.705447
1,2013-11-18 16:54:58,-73.9700795,-40.7596271,-74.01793,-40.706175
1,2013-11-18 16:54:58,-73.983627,-40.743945,-73.975343,-40.741274
2,2013-11-18 16:54:58,-73.9913272,-40.7194034,-73.997785,-40.724235
1,2013-11-18 16:54:58,-73.9513917,-40.7700816,-73.9587132,-40.7723386
1,2013-11-18 16:54:58,-73.979057,-40.761771,-73.9939499,-40.7515228
1,2013-11-18 16:54:58,-73.9724703,-40.758999,-73.983627,-40.743945
1,2013-11-18 16:54:58,-73.9964573,-40.7633783,-73.992805,-40.742901
2,2013-11-18 16:54:59,-73.7808766,-40.645095,-73.9850867,-40.7585867
1,2013-11-18 16:55:00,-73.9731439,-40.7584614,-73.8659742,-40.7711808
3,2013-11-18 16:55:00,-73.96561,-40.774407,-73.9738027,-40.7383698
1,2013-11-18 16:55:00,-73.983177,-40.744562,-73.9555782,-40.7726201
2,2013-11-18 16:55:00,-73.9883858,-40.7591595,-73.98209,-40.7746427
6,2013-11-18 16:55:00,-73.9877652,-40.7497921,-73.9912267,-40.7603553
1,2013-11-18 16:55:00,-73.988578,-40.737147,-73.976045,-40.757232
3,2013-11-18 16:55:00,-73.974915,-40.761667,-73.980036,-40.765521
1,2013-11-18 16:55:00,-73.9617136,-40.7710998,-73.942395,-40.786438
1,2013-11-18 16:55:00,-73.96561,-40.774407,-73.9569348,-40.766522
1,2013-11-18 16:55:00,-73.992266,-40.734532,-73.989045,-40.736546
1,2013-11-18 16:55:00,-73.977196,-40.764324,-73.9591761,-40.7717042
1,2013-11-18 16:55:00,-73.981762,-40.740733,-73.952341,-40.783937
5,2013-11-18 16:55:00,-73.969394,-40.7577,-73.9545364,-40.7840339
1,2013-11-18 16:55:00,-74.001555,-40.74108,-73.986849,-40.739522
3,2013-11-18 16:55:00,-73.9899505,-40.7169719,-73.9611475,-40.7649877
6,2013-11-18 16:55:00,-73.977875,-40.754728,-74.0056333,-40.7507927
1,2013-11-18 16:55:00,-73.870419,-40.7735296,-73.9736025,-40.7896131
1,2013-11-18 16:55:00,-73.973015,-40.764279,-73.989902,-40.729558
1,2013-11-18 16:55:00,-73.9856481,-40.7629156,-73.9820472,-40.7713558
5,2013-11-18 16:55:00,-73.9822255,-40.7683169,-73.9859525,-40.7777918
1,2013-11-18 16:55:00,-73.989455,-40.735987,-74.0057467,-40.7371508
6,2013-11-18 16:55:00,-73.7880273,-40.6417125,-73.9888431,-40.758532
1,2013-11-18 16:55:00,-73.9789382,-40.785123,-73.9674764,-40.7878713
1,2013-11-18 16:55:00,-74.010293,-40.719451,-73.9823049,-40.7730986
1,2013-11-18 16:55:00,-74.003929,-40.720854,-73.8713344,-40.7738377
1,2013-11-18 16:55:00,-73.977875,-40.754728,-73.8640899,-40.7698229
1,2013-11-18 16:55:00,-73.972588,-40.753318,-73.99111,-40.750319
1,2013-11-18 16:55:00,-73.870419,-40.7735296,-73.9610568,-40.8017903
2,2013-11-18 16:55:00,-73.9613336,-40.7742658,-73.9555782,-40.7726201
5,2013-11-18 16:55:00,-74.002785,-40.749592,-74.007523,-40.732852
5,2013-11-18 16:55:00,-73.9594155,-40.7768948,-73.9521157,-40.7813783
1,2013-11-18 16:55:00,-73.9935648,-40.7571456,-73.9764183,-40.7806742
1,2013-11-18 16:55:00,-73.974044,-40.747296,-73.995018,-40.73986
4,2013-11-18 16:55:00,-73.994143,-40.7247628,-73.985552,-40.7579667
1,2013-11-18 16:55:00,-73.9889916,-40.7188436,-73.948792,-40.797478
1,2013-11-18 16:55:00,-73.7831028,-40.6446269,-73.991177,-40.75533
1,2013-11-18 16:55:00,-73.9847413,-40.7641596,-73.9789382,-40.785123
1,2013-11-18 16:55:00,-73.9615495,-40.7684519,-73.9745531,-40.7832296
2,2013-11-18 16:55:00,-74.005003,-40.706853,-74.014999,-40.718124
1,2013-11-18 16:55:00,-73.9574722,-40.7769107,-73.9760046,-40.7914402
1,2013-11-18 16:55:00,-74.0070482,-40.7117816,-73.993913,-40.681641
1,2013-11-18 16:55:00,-73.966702,-40.757381,-73.9962401,-40.7102414
1,2013-11-18 16:55:00,-73.9742957,-40.7564963,-73.972553,-40.764898
3,2013-11-18 16:55:00,-74.000848,-40.747147,-73.9959027,-40.7251608
5,2013-11-18 16:55:00,-73.8644922,-40.7698986,-73.972362,-40.756498
3,2013-11-18 16:55:00,-73.9571722,-40.7859848,-73.971648,-40.766143
5,2013-11-18 16:55:00,-73.9885986,-40.7228523,-73.9852319,-40.7685835
1,2013-11-18 16:55:00,-73.975102,-40.752741,-74.008126,-40.704672
1,2013-11-18 16:55:00,-74.00438,-40.724055,-73.964325,-40.756381
1,2013-11-18 16:55:00,-74.0133531,-40.7165773,-74.0074126,-40.7482137
6,2013-11-18 16:55:00,-73.971677,-40.75457,-73.98442,-40.7747967
2,2013-11-18 16:55:00,-73.9722305,-40.759717,-73.9852319,-40.7685835
6,2013-11-18 16:55:00,-74.005003,-40.706853,-73.993739,-40.741617
1,2013-11-18 16:55:00,-73.9760046,-40.7914402,-73.9656182,-40.7954714
6,2013-11-18 16:55:00,-73.975422,-40.747882,-73.9678744,-40.748114
6,2013-11-18 16:55:00,-73.9569342,-40.7707623,-73.943066,-40.840193
1,2013-11-18 16:55:00,-73.9596512,-40.7710532,-73.9537477,-40.7668547
6,2013-11-18 16:55:00,-74.008387,-40.714362,-73.989534,-40.7014071
1,2013-11-18 16:55:00,-73.9765158,-40.7549743,-74.0015365,-40.756477
1,2013-11-18 16:55:00,-74.004168,-40.74769,-73.9800019,-40.717543
1,2013-11-18 16:55:00,-73.995446,-40.739272,-73.9939499,-40.7515228
2,2013-11-18 16:55:00,-73.9822537,-40.7573902,-73.9684787,-40.7589518
5,2013-11-18 16:55:00,-73.8659742,-40.7711808,-73.9680652,-40.7555037
5,2013-11-18 16:55:00,-73.9890142,-40.7423056,-73.994822,-40.73035
2,2013-11-18 16:55:00,-73.7844063,-40.6486035,-73.9892986,-40.7579071
6,2013-11-18 16:55:00,-73.9462785,-40.792248,-73.9815725,-40.7736018
1,2013-11-18 16:55:00,-73.9886361,-40.7741202,-73.9822819,-40.7755451
1,2013-11-18 16:55:00,-73.999853,-40.721792,-73.991633,-40.754707
1,2013-11-18 16:55:00,-73.9528059,-40.7833024,-73.9672707,-40.7634817
1,2013-11-18 16:55:00,-74.005512,-40.709093,-73.996476,-40.723686
5,2013-11-18 16:55:00,-73.9536232,-40.8220008,-73.9643043,-40.8073074
1,2013-11-18 16:55:00,-73.973968,-40.762967,-74.00542,-40.715236
1,2013-11-18 16:55:00,-73.9546771,-40.7655778,-73.9822548,-40.7697921
1,2013-11-18 16:55:00,-73.9770038,-40.7876214,-73.9819972,-40.7676883
5,2013-11-18 16:55:00,-73.9587153,-40.8100035,-73.975881,-40.744779
1,2013-11-18 16:55:00,-73.992463,-40.748469,-73.992805,-40.742901
5,2013-11-18 16:55:00,-73.9528059,-40.7833024,-73.94187,-40.7954144
5,2013-11-18 16:55:00,-73.961709,-40.7601358,-73.9957492,-40.7490521
6,2013-11-18 16:55:00,-73.9840467,-40.7614285,-73.977432,-40.753717
1,2013-11-18 16:55:00,-73.93506,-40.759071,-73.913089,-40.7778055
5,2013-11-18 16:55:00,-73.9731439,-40.7584614,-73.9615185,-40.8111851
1,2013-11-18 16:55:00,-73.9810182,-40.7676993,-73.9537187,-40.782055
4,2013-11-18 16:55:00,-73.99527,-40.727211,-74.001884,-40.719398
1,2013-11-18 16:55:00,-73.9849354,-40.7363766,-73.9807424,-40.7477017
1,2013-11-18 16:55:00,-74.005269,-40.728853,-74.0035828,-40.7323105
2,2013-11-18 16:55:00,-73.949695,-40.796217,-73.9316965,-40.7652267
1,2013-11-18 16:55:00,-73.9856769,-40.7382196,-74.01004,-40.7345431
1,2013-11-18 16:55:00,-73.9536184,-40.7852953,-73.973597,-40.7845384
5,2013-11-18 16:55:00,-73.9823049,-40.7730986,-73.973015,-40.764279
1,2013-11-18 16:55:00,-73.998585,-40.724632,-73.990067,-40.746659
2,2013-11-18 16:55:00,-73.9971275,-40.7223037,-73.993147,-40.727867
1,2013-11-18 16:55:00,-73.9782887,-40.751349,-73.992841,-40.730079
4,2013-11-18 16:55:00,-73.7859888,-40.641627,-73.740965,-40.689686
5,2013-11-18 16:55:00,-73.99082,-40.724275,-73.992237,-40.721248
5,2013-11-18 16:55:00,-73.99111,-40.750319,-73.9776851,-40.7636462
1,2013-11-18 16:55:00,-74.0043255,-40.7078336,-73.984118,-40.754842
1,2013-11-18 16:55:00,-73.992744,-40.693605,-73.989814,-40.7189368
1,2013-11-18 16:55:00,-74.005781,-40.725674,-73.9996344,-40.7539186
1,2013-11-18 16:55:00,-73.976251,-40.740026,-73.990518,-40.746038
3,2013-11-18 16:55:00,-74.0062463,-40.7170829,-73.9876044,-40.7704103
1,2013-11-18 16:55:00,-73.99684,-40.737361,-73.9904253,-40.766548
6,2013-11-18 16:55:00,-73.9613336,-40.7742658,-73.9615495,-40.7684519
1,2013-11-18 16:55:00,-73.9816091,-40.7326521,-73.989045,-40.736546
5,2013-11-18 16:55:00,-73.9583631,-40.7688015,-73.9682154,-40.7679674
1,2013-11-18 16:55:00,-73.7844063,-40.6486035,-73.992463,-40.748469
1,2013-11-18 16:55:00,-74.006385,-40.744646,-73.9792861,-40.7528022
5,2013-11-18 16:55:00,-73.9885656,-40.7691032,-73.9832221,-40.7626973
1,2013-11-18 16:55:00,-73.9877652,-40.7497921,-73.968936,-40.75833
1,2013-11-18 16:55:00,-73.9688366,-40.7500892,-73.9819972,-40.7676883
4,2013-11-18 16:55:00,-73.9503382,-40.7755651,-73.9512052,-40.7826258
1,2013-11-18 16:55:00,-73.982462,-40.742645,-73.959511,-40.716172
2,2013-11-18 16:55:00,-73.9949814,-40.7603,-73.9901341,-40.7516588
1,2013-11-18 16:55:00,-73.993147,-40.727867,-73.9944661,-40.7169829
1,2013-11-18 16:55:00,-73.9832221,-40.7626973,-73.9733833,-40.7577472
1,2013-11-18 16:55:00,-73.9839855,-40.7804956,-73.9936069,-40.762185
1,2013-11-18 16:55:00,-73.9799722,-40.7605248,-73.975394,-40.745442
1,2013-11-18 16:55:00,-73.9781397,-40.763023,-73.9805314,-40.7648393
2,2013-11-18 16:55:00,-73.9532199,-40.7716141,-73.949374,-40.776876
5,2013-11-18 16:55:00,-73.9812259,-40.7809783,-73.9746797,-40.7908742
2,2013-11-18 16:55:00,-73.966136,-40.8047848,-73.9721756,-40.7864873
1,2013-11-18 16:55:00,-73.9819972,-40.7676883,-73.9891608,-40.7768337
1,2013-11-18 16:55:00,-74.011947,-40.707452,-73.98979,-40.710093
1,2013-11-18 16:55:00,-74.0010281,-40.7074671,-74.0119281,-40.7028291
3,2013-11-18 16:55:00,-73.977655,-40.757912,-73.984344,-40.745861
2,2013-11-18 16:55:00,-73.9869489,-40.7560361,-73.991563,-40.749706
1,2013-11-18 16:55:00,-73.9906194,-40.7509969,-73.9844618,-40.760776
6,2013-11-18 16:55:00,-73.9776851,-40.7636462,-73.985552,-40.7579667
1,2013-11-18 16:55:00,-74.007544,-40.715433,-74.001447,-40.721252
1,2013-11-18 16:55:00,-74.003768,-40.722384,-73.922249,-40.739632
2,2013-11-18 16:55:00,-74.003116,-40.744035,-74.008051,-40.7393804
1,2013-11-18 16:55:00,-73.9527214,-40.7723305,-73.993739,-40.741617
2,2013-11-18 16:55:00,-73.983536,-40.7300191,-73.977636,-40.746392
6,2013-11-18 16:55:00,-73.953889,-40.790471,-73.979629,-40.7496555
4,2013-11-18 16:55:00,-73.9963585,-40.6860951,-73.997562,-40.688
6,2013-11-18 16:55:00,-73.9828783,-40.7667155,-73.9555856,-40.7794952
1,2013-11-18 16:55:00,-73.9610636,-40.7608639,-73.944675,-40.791572
1,2013-11-18 16:55:00,-73.980418,-40.73855,-74.001413,-40.731065
1,2013-11-18 16:55:00,-74.0132406,-40.7058713,-73.974457,-40.762293
1,2013-11-18 16:55:00,-73.97416645,-40.733552700000004,-73.97416645,-40.733552700000004
1,2013-11-18 16:55:00,-73.9816483,-40.7785905,-73.9712227,-40.7877937
5,2013-11-18 16:55:00,-74.0133531,-40.7050247,-74.0134231,-40.7144336
1,2013-11-18 16:55:00,-73.7880273,-40.6417125,-73.9818975,-40.7629646
6,2013-11-18 16:55:00,-73.992225,-40.737917,-73.996351,-40.732255
1,2013-11-18 16:55:00,-73.985046,-40.747773,-73.977188,-40.74701
1,2013-11-18 16:55:00,-73.975591,-40.75786,-73.9665784,-40.7615583
1,2013-11-18 16:55:00,-74.007523,-40.732852,-73.991114,-40.733214
1,2013-11-18 16:55:00,-73.8987118,-40.754405,-73.9892986,-40.7579071
5,2013-11-18 16:55:00,-73.9721573,-40.7539144,-73.990968,-40.745421
1,2013-11-18 16:55:00,-73.9555782,-40.7726201,-73.9606918,-40.7656116
1,2013-11-18 16:55:00,-73.9807424,-40.7477017,-73.994593,-40.740442
1,2013-11-18 16:55:00,-73.9630866,-40.7750035,-73.974457,-40.762293
1,2013-11-18 16:55:00,-73.9776851,-40.7636462,-73.9648661,-40.7698389
1,2013-11-18 16:55:00,-73.985046,-40.747773,-73.992006,-40.749101
1,2013-11-18 16:55:01,-73.998585,-40.724632,-73.989868,-40.733528
1,2013-11-18 16:55:01,-73.962472,-40.7671877,-73.95175,-40.766012
2,2013-11-18 16:55:02,-73.994165,-40.741031,-73.9548817,-40.7639862
1,2013-11-18 16:55:02,-73.9802215,-40.7515213,-73.9649892,-40.7666073
1,2013-11-18 16:55:03,-73.9783287,-40.7831525,-73.9721756,-40.7864873
2,2013-11-18 16:55:04,-73.966794,-40.8042094,-73.9609759,-40.7993247
1,2013-11-18 16:55:04,-73.9783164,-40.778067,-73.9736025,-40.7896131
1,2013-11-18 16:55:05,-73.9627055,-40.769737,-73.9706085,-40.7615514
1,2013-11-18 16:55:05,-73.9714037,-40.7635979,-73.9665784,-40.7615583
1,2013-11-18 16:55:05,-73.9881772,-40.7185902,-74.001413,-40.731065
1,2013-11-18 16:55:05,-73.9683196,-40.7998293,-73.9726737,-40.7858043
1,2013-11-18 16:55:06,-73.9555856,-40.7794952,-73.9529164,-40.7858022
2,2013-11-18 16:55:06,-73.9574143,-40.770106,-73.960182,-40.758037
1,2013-11-18 16:55:06,-73.99684,-40.737361,-73.9893736,-40.7405905
1,2013-11-18 16:55:06,-73.976234,-40.765675,-74.0152242,-40.7098264
1,2013-11-18 16:55:07,-73.9806752,-40.7509034,-73.7880273,-40.6417125
1,2013-11-18 16:55:08,-73.985307,-40.727599,-73.992318,-40.743568
1,2013-11-18 16:55:08,-73.980036,-40.765521,-73.9862347,-40.7722841
1,2013-11-18 16:55:08,-73.9532591,-40.7675236,-73.9503382,-40.7755651
1,2013-11-18 16:55:09,-73.9999617,-40.7268923,-73.980036,-40.765521
1,2013-11-18 16:55:09,-73.9786451,-40.7506192,-73.967036,-40.7609338
1,2013-11-18 16:55:10,-73.9849977,-40.779121,-73.9693488,-40.7853033
1,2013-11-18 16:55:10,-73.998486,-40.745294,-73.9853623,-40.7357906
1,2013-11-18 16:55:11,-74.0014475,-40.7276134,-73.999019,-40.734149
1,2013-11-18 16:55:11,-73.974457,-40.762293,-73.9610636,-40.7608639
1,2013-11-18 16:55:11,-73.996476,-40.723686,-73.9684787,-40.7589518
3,2013-11-18 16:55:12,-74.0057467,-40.7371508,-73.971677,-40.75457
1,2013-11-18 16:55:12,-73.95924,-40.763366,-73.974457,-40.762293
2,2013-11-18 16:55:12,-73.974111,-40.7639334,-74.0152255,-40.7160242
2,2013-11-18 16:55:13,-73.9590068,-40.7834682,-73.9764183,-40.7806742
2,2013-11-18 16:55:14,-73.9553885,-40.7994807,-73.957798,-40.8112598
1,2013-11-18 16:55:14,-73.9724703,-40.758999,-73.8659742,-40.7711808
1,2013-11-18 16:55:14,-73.9818975,-40.7629646,-73.8860452,-40.7728212
1,2013-11-18 16:55:15,-73.9480228,-40.7929833,-73.9448507,-40.7999823
1,2013-11-18 16:55:15,-73.9531654,-40.7759238,-73.9693488,-40.7853033
1,2013-11-18 16:55:15,-73.984529,-40.742708,-73.985043,-40.753554
1,2013-11-18 16:55:15,-73.9812259,-40.7809783,-73.9891608,-40.7768337
1,2013-11-18 16:55:17,-73.9591925,-40.7776358,-73.9578122,-40.7735731
1,2013-11-18 16:55:17,-73.9882578,-40.7491155,-73.9642995,-40.7646823
1,2013-11-18 16:55:18,-73.9847694,-40.7692182,-73.99684,-40.737361
1,2013-11-18 16:55:18,-73.9832221,-40.7626973,-74.0052918,-40.7217663
1,2013-11-18 16:55:19,-73.9611475,-40.7649877,-73.935817,-40.8037
1,2013-11-18 16:55:19,-73.9582529,-40.7729692,-73.989045,-40.736546
1,2013-11-18 16:55:20,-73.9958149,-40.7540563,-74.002785,-40.749592
1,2013-11-18 16:55:20,-73.9799051,-40.7838162,-73.9850867,-40.7585867
1,2013-11-18 16:55:20,-73.982009,-40.743265,-73.988787,-40.753517
1,2013-11-18 16:55:21,-73.9836326,-40.7381652,-73.987053,-40.725203
1,2013-11-18 16:55:21,-73.991375,-40.739088,-73.983627,-40.743945
1,2013-11-18 16:55:21,-73.9847694,-40.7692182,-73.9788284,-40.787568
1,2013-11-18 16:55:22,-73.9812259,-40.7809783,-73.9810702,-40.7885135
1,2013-11-18 16:55:22,-73.9528059,-40.7833024,-73.9631538,-40.7691229
1,2013-11-18 16:55:22,-74.000848,-40.747147,-73.99684,-40.737361
1,2013-11-18 16:55:24,-73.9939499,-40.7515228,-73.9847562,-40.7395069
3,2013-11-18 16:55:24,-73.99364,-40.727289,-73.9891546,-40.7430424
2,2013-11-18 16:55:25,-73.985552,-40.7579667,-73.9723599,-40.7622894
1,2013-11-18 16:55:25,-73.980739,-40.7338233,-73.8640899,-40.7698229
1,2013-11-18 16:55:26,-74.0079278,-40.742541,-73.9957492,-40.7490521
1,2013-11-18 16:55:26,-73.994297,-40.732165,-73.998274,-40.735391
1,2013-11-18 16:55:27,-73.985552,-40.7579667,-74.007483,-40.740942
1,2013-11-18 16:55:27,-73.972553,-40.764898,-74.011947,-40.707452
2,2013-11-18 16:55:28,-73.9836326,-40.7381652,-73.994262,-40.746004
1,2013-11-18 16:55:28,-73.9817098,-40.7671189,-73.9857166,-40.7679183
1,2013-11-18 16:55:29,-73.979967,-40.739168,-73.992006,-40.749101
3,2013-11-18 16:55:29,-73.9937222,-40.7671047,-73.9948451,-40.7502935
1,2013-11-18 16:55:30,-73.991563,-40.749706,-73.9805314,-40.7648393
1,2013-11-18 16:55:30,-73.9774355,-40.7495393,-73.982957,-40.747765
2,2013-11-18 16:55:30,-73.9785141,-40.7368726,-73.9547388,-40.7833046
1,2013-11-18 16:55:31,-73.947122,-40.775929,-73.9222399,-40.7672924
3,2013-11-18 16:55:32,-73.9657798,-40.7685831,-73.998274,-40.735391
1,2013-11-18 16:55:32,-73.9574123,-40.7658676,-73.9602361,-40.7789076
1,2013-11-18 16:55:34,-73.9638824,-40.7612427,-73.981312,-40.741351
1,2013-11-18 16:55:34,-73.7808766,-40.645095,-73.9553721,-40.749588
1,2013-11-18 16:55:34,-74.002019,-40.740444,-73.975422,-40.747882
1,2013-11-18 16:55:34,-73.9656691,-40.7628063,-73.9470548,-40.7800561
1,2013-11-18 16:55:34,-73.9509262,-40.7858671,-73.9991063,-40.7316274
1,2013-11-18 16:55:35,-73.99111,-40.750319,-73.984174,-40.759841
1,2013-11-18 16:55:35,-73.9867632,-40.672803,-73.9848067,-40.7601058
1,2013-11-18 16:55:35,-73.9514388,-40.7851747,-73.951743,-40.777875
2,2013-11-18 16:55:35,-73.9816372,-40.7803121,-73.870419,-40.7735296
1,2013-11-18 16:55:35,-73.9940688,-40.7615516,-74.0090528,-40.7055418
1,2013-11-18 16:55:36,-73.9733833,-40.7577472,-73.9703295,-40.7623299
1,2013-11-18 16:55:36,-73.975834,-40.681836,-73.937398,-40.67973
1,2013-11-18 16:55:37,-74.007452,-40.706051,-73.9967162,-40.725502
1,2013-11-18 16:55:37,-73.9973838,-40.7621219,-73.9805314,-40.7648393
