licence,capacity,start_time,startX,startY 
2013002387,4,2013-11-18 15:21:43,-74.000274,-40.717619
2013007451,4,2013-11-18 15:21:43,-73.9760403,-40.7514368
2013007806,4,2013-11-18 15:21:44,-73.9545593,-40.7740155
2013011469,4,2013-11-18 15:21:44,-73.9850691,-40.7593949
2013001360,4,2013-11-18 15:21:45,-74.0009147,-40.6761071
2013005273,4,2013-11-18 15:21:45,-73.8739364,-40.7737968
2013005940,4,2013-11-18 15:21:47,-74.0152242,-40.7098264
2013012130,4,2013-11-18 15:21:48,-73.9917953,-40.7646694
2013003171,4,2013-11-18 15:21:48,-73.9948451,-40.7502935
2013011972,4,2013-11-18 15:21:49,-73.977888,-40.748921
2013001236,4,2013-11-18 15:21:49,-73.9799047,-40.7349899
2013010380,5,2013-11-18 15:21:49,-73.9696237,-40.7602528
2013012061,4,2013-11-18 15:21:49,-73.982024,-40.74905
2013010167,4,2013-11-18 15:21:51,-73.9815997,-40.7496412
2013001643,5,2013-11-18 15:21:51,-73.9904888,-40.719304
2013001981,5,2013-11-18 15:21:52,-73.9676094,-40.7561287
2013011315,4,2013-11-18 15:21:53,-74.013192,-40.7040587
2013009925,4,2013-11-18 15:21:54,-73.7898948,-40.6468309
2013004627,4,2013-11-18 15:21:54,-73.8625558,-40.7688802
2013007984,5,2013-11-18 15:21:57,-73.9788008,-40.7774028
2013007060,4,2013-11-18 15:21:59,-73.8075015,-40.655216
2013010105,4,2013-11-18 15:21:59,-73.9574044,-40.7827919
2013010152,2,2013-11-18 15:22:00,-73.9958149,-40.7540563
2013001721,2,2013-11-18 15:22:00,-73.975373,-40.76104
2013000303,4,2013-11-18 15:22:00,-73.9823814,-40.7673981
2013005459,6,2013-11-18 15:22:00,-73.97282,-40.75587
2013004134,6,2013-11-18 15:22:00,-73.982657,-40.727261
2013001118,3,2013-11-18 15:22:00,-73.7880273,-40.6417125
2013000284,4,2013-11-18 15:22:00,-73.970341,-40.752379
2013005261,5,2013-11-18 15:22:00,-73.9870177,-40.7610365
2013003021,1,2013-11-18 15:22:00,-73.9852319,-40.7685835
2013011006,6,2013-11-18 15:22:00,-73.985286,-40.723649
2013000798,6,2013-11-18 15:22:00,-73.9642901,-40.8023687
2013010078,2,2013-11-18 15:22:00,-73.7808766,-40.645095
2013012409,3,2013-11-18 15:22:00,-73.9600943,-40.8081151
2013008914,6,2013-11-18 15:22:00,-73.9507993,-40.7749252
2013011518,3,2013-11-18 15:22:00,-73.9788008,-40.7774028
2013001413,5,2013-11-18 15:22:00,-73.999853,-40.721792
2013012760,6,2013-11-18 15:22:00,-73.978601,-40.762396
2013009676,6,2013-11-18 15:22:00,-73.8640899,-40.7698229
2013010760,4,2013-11-18 15:22:00,-73.81330919999999,-40.696854200000004
2013009520,3,2013-11-18 15:22:00,-73.986623,-40.725796
2013012372,1,2013-11-18 15:22:00,-73.9603164,-40.7730129
2013012164,6,2013-11-18 15:22:00,-73.9485053,-40.7823112
2013011444,6,2013-11-18 15:22:00,-73.976744,-40.759165
2013000161,1,2013-11-18 15:22:00,-73.9797698,-40.7521385
2013007547,6,2013-11-18 15:22:00,-73.9574143,-40.770106
2013012622,2,2013-11-18 15:22:00,-74.009668,-40.712725
2013000132,6,2013-11-18 15:22:00,-73.978607,-40.745058
2013006919,6,2013-11-18 15:22:00,-73.9652082,-40.7909908
2013005113,6,2013-11-18 15:22:00,-73.9517323,-40.7736444
2013010293,3,2013-11-18 15:22:00,-73.974111,-40.7639334
2013012781,3,2013-11-18 15:22:00,-73.9816483,-40.7785905
2013010266,5,2013-11-18 15:22:00,-73.987298,-40.744682
2013000903,4,2013-11-18 15:22:00,-73.9548817,-40.7639862
2013013340,6,2013-11-18 15:22:00,-73.9866818,-40.7339792
2013004112,3,2013-11-18 15:22:00,-73.9850691,-40.7593949
2013004473,6,2013-11-18 15:22:00,-73.994593,-40.740442
2013011065,6,2013-11-18 15:22:00,-74.000818,-40.71693
2013004860,5,2013-11-18 15:22:00,-73.7891592,-40.6425836
2013009953,4,2013-11-18 15:22:00,-73.9819972,-40.7676883
2013002228,4,2013-11-18 15:22:00,-73.9684787,-40.7589518
2013012370,4,2013-11-18 15:22:00,-73.7808766,-40.645095
2013008408,2,2013-11-18 15:22:00,-73.9752226,-40.7552254
2013007702,2,2013-11-18 15:22:00,-73.9698766,-40.7629524
2013002960,6,2013-11-18 15:22:00,-73.9641881,-40.792384
2013005218,2,2013-11-18 15:22:00,-73.7898948,-40.6468309
2013009507,6,2013-11-18 15:22:00,-73.981341,-40.758645
2013008824,1,2013-11-18 15:22:00,-73.98987,-40.725582
2013006669,5,2013-11-18 15:22:00,-73.807546,-40.6557025
2013005539,6,2013-11-18 15:22:00,-74.002019,-40.740444
2013001168,5,2013-11-18 15:22:00,-73.965291,-40.7593108
2013003790,3,2013-11-18 15:22:00,-73.9879285,-40.7597869
2013010479,6,2013-11-18 15:22:00,-73.9682154,-40.7679674
2013007766,2,2013-11-18 15:22:00,-73.985286,-40.723649
2013011628,6,2013-11-18 15:22:00,-73.9967162,-40.725502
2013009784,3,2013-11-18 15:22:00,-74.013192,-40.7040587
2013011489,3,2013-11-18 15:22:00,-73.9670269,-40.7935423
2013009651,2,2013-11-18 15:22:00,-73.979629,-40.7496555
2013007522,3,2013-11-18 15:22:00,-73.967036,-40.7609338
2013002818,2,2013-11-18 15:22:00,-73.9693488,-40.7853033
2013002161,5,2013-11-18 15:22:00,-73.9822548,-40.7697921
2013002974,3,2013-11-18 15:22:00,-74.0013215,-40.7620687
2013010175,3,2013-11-18 15:22:00,-73.8739364,-40.7737968
2013009886,6,2013-11-18 15:22:00,-74.006811,-40.744061
2013004836,2,2013-11-18 15:22:00,-73.7897465,-40.6433607
2013002248,2,2013-11-18 15:22:00,-73.9808828,-40.7592744
2013000390,6,2013-11-18 15:22:00,-73.9778045,-40.7717877
2013009228,4,2013-11-18 15:22:01,-73.9684787,-40.7589518
2013004945,4,2013-11-18 15:22:02,-73.999938,-40.7484
2013000090,5,2013-11-18 15:22:03,-73.9728511,-40.7616152
2013008630,4,2013-11-18 15:22:03,-74.0070906,-40.7287682
2013004651,4,2013-11-18 15:22:03,-73.8625558,-40.7688802
2013003450,5,2013-11-18 15:22:04,-73.7898948,-40.6468309
2013008239,6,2013-11-18 15:22:06,-73.979057,-40.761771
2013002601,4,2013-11-18 15:22:07,-73.9783287,-40.7831525
2013010650,5,2013-11-18 15:22:07,-73.9861046,-40.7622893
2013000977,4,2013-11-18 15:22:08,-73.9955449,-40.7646309
2013007663,4,2013-11-18 15:22:09,-73.973571,-40.779478
2013007448,5,2013-11-18 15:22:09,-74.004059,-40.713135
2013002696,5,2013-11-18 15:22:09,-73.991633,-40.754707
2013006817,4,2013-11-18 15:22:10,-73.978373,-40.7881993
2013010302,4,2013-11-18 15:22:11,-73.9967162,-40.725502
2013005399,4,2013-11-18 15:22:12,-73.994118,-40.735313
2013002380,3,2013-11-18 15:22:12,-73.975102,-40.752741
2013003228,4,2013-11-18 15:22:15,-73.7880273,-40.6417125
2013009337,4,2013-11-18 15:22:17,-73.9886361,-40.7741202
2013010769,4,2013-11-18 15:22:17,-73.984977,-40.742089
2013003075,4,2013-11-18 15:22:17,-73.9995234,-40.7336634
2013009717,5,2013-11-18 15:22:18,-73.9672131,-40.7526752
2013000914,4,2013-11-18 15:22:20,-73.984472,-40.720233
2013007285,5,2013-11-18 15:22:21,-73.9899192,-40.7344614
2013008472,4,2013-11-18 15:22:21,-74.010293,-40.719451
2013009837,5,2013-11-18 15:22:23,-73.8746247,-40.7738171
2013000202,5,2013-11-18 15:22:23,-73.8838892,-40.7740593
2013005270,4,2013-11-18 15:22:25,-73.9731358,-40.7851707
2013009015,4,2013-11-18 15:22:25,-73.9591761,-40.7717042
2013003999,4,2013-11-18 15:22:26,-73.979076,-40.766876
2013004721,4,2013-11-18 15:22:26,-73.9698766,-40.7629524
2013012330,4,2013-11-18 15:22:26,-73.971263,-40.751122
2013003885,4,2013-11-18 15:22:26,-73.9803082,-40.7344247
2013013133,6,2013-11-18 15:22:31,-73.9755518,-40.7920701
2013008081,5,2013-11-18 15:22:31,-73.9634238,-40.7618593
2013002029,4,2013-11-18 15:22:31,-73.9723599,-40.7622894
2013010061,4,2013-11-18 15:22:31,-73.9527214,-40.7723305
2013005311,5,2013-11-18 15:22:32,-73.9656965,-40.7545043
2013000329,4,2013-11-18 15:22:32,-73.9461966,-40.7729828
2013009064,4,2013-11-18 15:22:33,-73.9542477,-40.7661654
2013001918,3,2013-11-18 15:22:34,-73.993262,-40.72958
2013009739,4,2013-11-18 15:22:34,-73.9760685,-40.7555872
2013009226,4,2013-11-18 15:22:35,-73.968904,-40.769901
2013003587,4,2013-11-18 15:22:36,-73.9610568,-40.8017903
2013004304,4,2013-11-18 15:22:37,-73.949187,-40.8027
2013008947,4,2013-11-18 15:22:37,-73.970341,-40.752379
2013003038,4,2013-11-18 15:22:38,-73.8746247,-40.7738171
2013010071,4,2013-11-18 15:22:39,-73.971677,-40.75457
2013008266,4,2013-11-18 15:22:40,-73.951835,-40.790419
2013005426,4,2013-11-18 15:22:41,-73.9746829,-40.7591101
2013003859,4,2013-11-18 15:22:41,-73.9857884,-40.7352056
2013001944,4,2013-11-18 15:22:43,-73.9873016,-40.7389006
2013000080,4,2013-11-18 15:22:44,-73.8739364,-40.7737968
2013002750,4,2013-11-18 15:22:44,-73.959411,-40.7742552
2013003132,4,2013-11-18 15:22:45,-73.9823133,-40.7722396
2013000064,4,2013-11-18 15:22:46,-73.9798438,-40.7489146
2013010922,5,2013-11-18 15:22:47,-73.870419,-40.7735296
2013005959,4,2013-11-18 15:22:49,-73.976288,-40.748245
2013009892,4,2013-11-18 15:22:49,-73.7880273,-40.6417125
2013013977,4,2013-11-18 15:22:50,-73.9703136,-40.7564522
2013005304,4,2013-11-18 15:22:50,-73.9706085,-40.7615514
2013004668,4,2013-11-18 15:22:51,-73.975591,-40.75786
2013001220,4,2013-11-18 15:22:54,-73.9782897,-40.7515144
2013010482,4,2013-11-18 15:22:55,-73.9706085,-40.7615514
2013009713,5,2013-11-18 15:22:57,-73.9872889,-40.750458
2013006019,5,2013-11-18 15:22:59,-73.986013,-40.7573404
2013010231,5,2013-11-18 15:22:59,-73.9764183,-40.7806742
2013008217,3,2013-11-18 15:23:00,-74.004845,-40.718853
2013001214,6,2013-11-18 15:23:00,-73.985428,-40.741471
2013010312,2,2013-11-18 15:23:00,-73.7880273,-40.6417125
2013010093,4,2013-11-18 15:23:00,-73.990945,-40.739673
2013000011,2,2013-11-18 15:23:00,-73.980859,-40.74197
2013004764,6,2013-11-18 15:23:00,-74.010401,-40.718802
2013005449,6,2013-11-18 15:23:00,-74.0065691,-40.7495415
2013012392,1,2013-11-18 15:23:00,-73.9938614,-40.7209741
2013010468,5,2013-11-18 15:23:00,-74.000818,-40.71693
2013001732,6,2013-11-18 15:23:00,-73.979508,-40.743825
2013006449,3,2013-11-18 15:23:00,-73.977196,-40.764324
2013000901,5,2013-11-18 15:23:00,-73.955613,-40.7642941
2013001209,4,2013-11-18 15:23:00,-73.9693488,-40.7853033
2013006869,6,2013-11-18 15:23:00,-73.9657832,-40.7586317
2013010076,6,2013-11-18 15:23:00,-73.9740374,-40.791438
2013004186,3,2013-11-18 15:23:00,-73.981123,-40.750282
2013004958,6,2013-11-18 15:23:00,-73.992225,-40.737917
2013003289,2,2013-11-18 15:23:00,-73.991563,-40.749706
2013008547,6,2013-11-18 15:23:00,-73.976251,-40.740026
2013000018,6,2013-11-18 15:23:00,-74.005366,-40.740945
2013001089,3,2013-11-18 15:23:00,-73.7880273,-40.6417125
2013012667,2,2013-11-18 15:23:00,-73.7808766,-40.645095
2013004534,6,2013-11-18 15:23:00,-73.9703031,-40.7890547
2013012185,2,2013-11-18 15:23:00,-73.9763253,-40.7542058
2013007740,6,2013-11-18 15:23:00,-73.9698501,-40.7570731
2013000300,5,2013-11-18 15:23:00,-73.982724,-40.750959
2013003412,4,2013-11-18 15:23:00,-73.9832025,-40.7503045
2013001776,6,2013-11-18 15:23:00,-73.8746247,-40.7738171
2013009308,2,2013-11-18 15:23:00,-73.9760403,-40.7514368
2013010256,5,2013-11-18 15:23:00,-73.7906294,-40.6441933
2013003426,3,2013-11-18 15:23:00,-73.9388286,-40.8024455
2013007900,2,2013-11-18 15:23:00,-73.9718112,-40.7971871
2013011560,6,2013-11-18 15:23:00,-73.8625558,-40.7688802
2013009503,6,2013-11-18 15:23:00,-73.9945259,-40.7609247
2013000027,6,2013-11-18 15:23:00,-73.7808766,-40.645095
2013000043,6,2013-11-18 15:23:00,-73.952341,-40.783937
2013007879,6,2013-11-18 15:23:00,-73.9819972,-40.7676883
2013000260,6,2013-11-18 15:23:00,-73.9871818,-40.7332927
2013008435,3,2013-11-18 15:23:00,-73.981372,-40.752814
2013000842,3,2013-11-18 15:23:00,-73.9550486,-40.7691042
2013008051,6,2013-11-18 15:23:00,-74.008893,-40.709044
2013001092,6,2013-11-18 15:23:00,-73.993292,-40.742233
2013011957,6,2013-11-18 15:23:00,-74.002785,-40.749592
2013001777,2,2013-11-18 15:23:00,-73.7876196,-40.647529
2013004504,6,2013-11-18 15:23:00,-73.8665728,-40.7711454
2013005488,3,2013-11-18 15:23:00,-73.9957492,-40.7490521
2013001493,6,2013-11-18 15:23:00,-73.7838055,-40.6487785
2013012774,4,2013-11-18 15:23:00,-73.971217,-40.755193
2013007893,3,2013-11-18 15:23:00,-73.987726,-40.738317
2013002202,4,2013-11-18 15:23:00,-73.9861046,-40.7622893
2013009242,2,2013-11-18 15:23:00,-73.987089,-40.753607
2013006458,6,2013-11-18 15:23:00,-73.9799375,-40.7547823
2013013116,5,2013-11-18 15:23:00,-73.971263,-40.751122
2013011378,1,2013-11-18 15:23:00,-73.7844814,-40.6460352
2013011759,5,2013-11-18 15:23:00,-73.9890142,-40.7423056
2013007386,6,2013-11-18 15:23:00,-73.7808766,-40.645095
2013006184,6,2013-11-18 15:23:00,-74.012992,-40.709354
2013005125,2,2013-11-18 15:23:00,-73.8746247,-40.7738171
2013012431,6,2013-11-18 15:23:00,-73.870419,-40.7735296
2013009386,6,2013-11-18 15:23:00,-73.977196,-40.764324
2013003728,6,2013-11-18 15:23:00,-73.9795907,-40.7845582
2013011467,2,2013-11-18 15:23:00,-73.7859888,-40.641627
2013004176,4,2013-11-18 15:23:00,-73.7808766,-40.645095
2013002947,6,2013-11-18 15:23:00,-73.8644922,-40.7698986
2013006054,6,2013-11-18 15:23:00,-73.9633881,-40.7659323
2013011545,6,2013-11-18 15:23:00,-74.004059,-40.713135
2013010463,5,2013-11-18 15:23:00,-74.0059578,-40.7401352
2013003030,4,2013-11-18 15:23:00,-73.7880273,-40.6417125
2013000756,4,2013-11-18 15:23:01,-73.9603164,-40.7730129
2013008406,5,2013-11-18 15:23:01,-73.981123,-40.750282
2013010700,4,2013-11-18 15:23:02,-73.9563381,-40.7755929
2013001335,5,2013-11-18 15:23:03,-73.981392,-40.737222
2013003098,5,2013-11-18 15:23:03,-73.9823049,-40.7730986
2013007960,4,2013-11-18 15:23:04,-73.9724703,-40.758999
2013002688,4,2013-11-18 15:23:06,-74.0075333,-40.7176679
2013010158,4,2013-11-18 15:23:06,-73.979057,-40.761771
2013010473,4,2013-11-18 15:23:07,-73.9865645,-40.7616583
2013002514,4,2013-11-18 15:23:07,-73.973503,-40.752065
2013009065,3,2013-11-18 15:23:07,-73.9950576,-40.7261336
2013007276,4,2013-11-18 15:23:08,-73.9652142,-40.7634317
2013010595,5,2013-11-18 15:23:09,-73.9831666,-40.7561419
2013009716,5,2013-11-18 15:23:09,-73.9828071,-40.7617189
2013007036,4,2013-11-18 15:23:09,-73.8625558,-40.7688802
2013003581,5,2013-11-18 15:23:10,-73.9664663,-40.76723
2013002430,4,2013-11-18 15:23:10,-74.01007,-40.720755
2013009538,4,2013-11-18 15:23:12,-73.9554065,-40.7768695
2013006245,4,2013-11-18 15:23:12,-73.978601,-40.762396
2013004378,4,2013-11-18 15:23:14,-73.9261851,-40.7438524
2013010356,4,2013-11-18 15:23:14,-73.956945,-40.783417
2013011008,4,2013-11-18 15:23:17,-73.979024,-40.756032
2013005008,5,2013-11-18 15:23:19,-73.9569342,-40.7707623
2013004581,4,2013-11-18 15:23:22,-73.9921419,-40.7256763
2013001695,4,2013-11-18 15:23:23,-73.9555856,-40.7794952
2013012060,5,2013-11-18 15:23:24,-73.9970954,-40.7472035
2013001961,5,2013-11-18 15:23:24,-73.7898948,-40.6468309
2013000227,5,2013-11-18 15:23:25,-73.9912191,-40.7277093
2013003067,4,2013-11-18 15:23:28,-73.9888431,-40.758532
2013010778,4,2013-11-18 15:23:28,-73.7808766,-40.645095
2013004260,4,2013-11-18 15:23:29,-73.9958473,-40.7265273
2013012373,6,2013-11-18 15:23:30,-73.9967162,-40.725502
2013011421,5,2013-11-18 15:23:30,-73.983624,-40.755516
2013005422,4,2013-11-18 15:23:31,-73.9945259,-40.7609247
2013009691,4,2013-11-18 15:23:32,-73.9635486,-40.7743723
2013000339,4,2013-11-18 15:23:34,-73.7880273,-40.6417125
2013008815,4,2013-11-18 15:23:38,-73.9833766,-40.7660319
2013009997,5,2013-11-18 15:23:38,-73.9854503,-40.7784812
2013000313,6,2013-11-18 15:23:39,-73.985949,-40.746536
2013010344,4,2013-11-18 15:23:41,-73.9715574,-40.7602506
2013008134,4,2013-11-18 15:23:42,-73.9996344,-40.7539186
2013013050,4,2013-11-18 15:23:44,-73.8625558,-40.7688802
2013000502,4,2013-11-18 15:23:44,-73.7898948,-40.6468309
2013005620,4,2013-11-18 15:23:46,-74.001167,-40.731774
2013003128,4,2013-11-18 15:23:49,-73.9556525,-40.7820524
2013003194,3,2013-11-18 15:23:49,-73.7876196,-40.647529
2013000220,4,2013-11-18 15:23:50,-73.985046,-40.747773
2013006030,2,2013-11-18 15:23:53,-73.9774355,-40.7495393
2013007632,4,2013-11-18 15:23:54,-73.977188,-40.74701
2013010300,4,2013-11-18 15:23:54,-73.9881817,-40.7482826
2013006757,4,2013-11-18 15:23:54,-73.999684,-40.738552
2013000571,4,2013-11-18 15:23:56,-73.996129,-40.743431
2013005017,5,2013-11-18 15:23:59,-73.992805,-40.742901
2013011091,4,2013-11-18 15:23:59,-74.00847,-40.72061
2013005328,4,2013-11-18 15:23:59,-73.8644922,-40.7698986
2013003817,6,2013-11-18 15:24:00,-73.995429,-40.717279
2013000853,6,2013-11-18 15:24:00,-73.9576385,-40.7853451
2013008302,6,2013-11-18 15:24:00,-73.9590068,-40.7834682
2013011386,2,2013-11-18 15:24:00,-73.9583631,-40.7688015
2013008995,5,2013-11-18 15:24:00,-73.9612283,-40.8118836
2013010871,5,2013-11-18 15:24:00,-73.9700795,-40.7596271
2013003646,3,2013-11-18 15:24:00,-73.981762,-40.740733
2013010731,3,2013-11-18 15:24:00,-73.7906294,-40.6441933
2013010209,4,2013-11-18 15:24:00,-74.0052202,-40.7230023
2013014020,6,2013-11-18 15:24:00,-73.9433907,-40.7893163
2013003799,6,2013-11-18 15:24:00,-73.9890336,-40.72161
2013003401,6,2013-11-18 15:24:00,-73.8860452,-40.7728212
2013002866,2,2013-11-18 15:24:00,-73.9621944,-40.8105701
2013011403,6,2013-11-18 15:24:00,-73.9622579,-40.7729988
2013007889,6,2013-11-18 15:24:00,-73.9789946,-40.736191
2013009181,3,2013-11-18 15:24:00,-73.9584918,-40.8006694
2013012859,6,2013-11-18 15:24:00,-73.8739364,-40.7737968
2013007174,2,2013-11-18 15:24:00,-73.980888,-40.753481
2013005448,2,2013-11-18 15:24:00,-73.9806552,-40.745131
2013005490,5,2013-11-18 15:24:00,-73.9589283,-40.7749534
2013001773,5,2013-11-18 15:24:00,-73.9821224,-40.7738325
2013002213,6,2013-11-18 15:24:00,-73.9817975,-40.7580163
2013003395,6,2013-11-18 15:24:00,-73.7884824,-40.6452148
2013003663,6,2013-11-18 15:24:00,-73.9760403,-40.7514368
2013000440,4,2013-11-18 15:24:00,-73.7876196,-40.647529
2013000142,4,2013-11-18 15:24:00,-73.998972,-40.74463
2013011211,2,2013-11-18 15:24:00,-74.011947,-40.707452
2013002760,2,2013-11-18 15:24:00,-73.8625558,-40.7688802
2013004844,4,2013-11-18 15:24:00,-74.007557,-40.72584
2013006394,6,2013-11-18 15:24:00,-73.9780928,-40.6849516
2013006650,5,2013-11-18 15:24:00,-73.9670269,-40.7935423
2013001740,4,2013-11-18 15:24:00,-73.9715574,-40.7602506
2013006933,2,2013-11-18 15:24:00,-73.9838932,-40.746494
2013000259,6,2013-11-18 15:24:00,-73.9567991,-40.7749613
2013004863,2,2013-11-18 15:24:00,-74.0119281,-40.7028291
2013001171,2,2013-11-18 15:24:00,-73.977196,-40.764324
2013004114,3,2013-11-18 15:24:00,-73.8746247,-40.7738171
2013009760,5,2013-11-18 15:24:00,-73.9783711,-40.7524145
2013001421,6,2013-11-18 15:24:00,-73.7898948,-40.6468309
2013008965,6,2013-11-18 15:24:00,-73.8624542,-40.7686613
2013005506,4,2013-11-18 15:24:00,-73.976288,-40.748245
2013002092,6,2013-11-18 15:24:00,-73.8739364,-40.7737968
2013013432,6,2013-11-18 15:24:00,-73.9541758,-40.7814292
2013010075,6,2013-11-18 15:24:00,-73.984076,-40.749102
2013004495,6,2013-11-18 15:24:00,-73.9894829,-40.7301334
2013005787,3,2013-11-18 15:24:00,-73.992006,-40.749101
2013002971,3,2013-11-18 15:24:00,-73.9776851,-40.7636462
2013000651,3,2013-11-18 15:24:00,-73.8739364,-40.7737968
2013001717,6,2013-11-18 15:24:00,-73.978607,-40.745058
2013010317,6,2013-11-18 15:24:00,-73.9610568,-40.8017903
2013001177,6,2013-11-18 15:24:00,-73.9558695,-40.776235
2013000051,4,2013-11-18 15:24:00,-73.8641309,-40.7698016
2013002502,2,2013-11-18 15:24:00,-73.7831028,-40.6446269
2013004559,5,2013-11-18 15:24:00,-73.9834027,-40.7710881
2013001460,4,2013-11-18 15:24:00,-73.975831,-40.760418
2013006191,6,2013-11-18 15:24:00,-73.9629737,-40.7624875
2013007399,4,2013-11-18 15:24:00,-73.8640899,-40.7698229
2013012703,3,2013-11-18 15:24:00,-74.004861,-40.741642
2013008716,4,2013-11-18 15:24:01,-74.005591,-40.738139
2013000187,4,2013-11-18 15:24:01,-73.982727,-40.745181
2013010049,4,2013-11-18 15:24:02,-73.9706085,-40.7615514
2013005628,4,2013-11-18 15:24:03,-73.9665784,-40.7615583
2013004597,4,2013-11-18 15:24:04,-73.9744848,-40.7466699
2013002739,4,2013-11-18 15:24:05,-73.9814414,-40.7635839
2013013365,4,2013-11-18 15:24:06,-73.9849977,-40.779121
2013009322,4,2013-11-18 15:24:07,-73.983122,-40.734846
2013011332,4,2013-11-18 15:24:09,-73.9722305,-40.759717
2013012309,4,2013-11-18 15:24:12,-73.8739364,-40.7737968
2013009943,4,2013-11-18 15:24:14,-73.999853,-40.721792
2013007035,4,2013-11-18 15:24:16,-73.9556525,-40.7820524
2013003107,4,2013-11-18 15:24:17,-73.9591761,-40.7717042
2013002367,4,2013-11-18 15:24:17,-73.953889,-40.790471
2013006296,4,2013-11-18 15:24:17,-73.8739364,-40.7737968
2013003157,5,2013-11-18 15:24:18,-73.9670269,-40.7935423
2013008403,5,2013-11-18 15:24:19,-73.9789596,-40.7501762
2013002667,4,2013-11-18 15:24:19,-74.008893,-40.709044
2013000945,4,2013-11-18 15:24:20,-73.8746247,-40.7738171
2013005419,4,2013-11-18 15:24:22,-73.9906194,-40.7509969
2013009865,4,2013-11-18 15:24:23,-73.8640899,-40.7698229
2013006049,4,2013-11-18 15:24:24,-73.9737519,-40.7545964
2013008867,4,2013-11-18 15:24:24,-73.7891592,-40.6425836
2013003914,4,2013-11-18 15:24:24,-73.9633655,-40.7985659
2013003179,4,2013-11-18 15:24:25,-74.0163751,-40.7100848
2013000520,4,2013-11-18 15:24:26,-73.988869,-40.744533
2013004243,4,2013-11-18 15:24:27,-73.973276,-40.755243
2013012250,4,2013-11-18 15:24:28,-73.8739364,-40.7737968
2013007588,5,2013-11-18 15:24:29,-73.973465,-40.763659
2013005046,4,2013-11-18 15:24:29,-73.9522412,-40.7771924
2013008130,4,2013-11-18 15:24:32,-73.9703295,-40.7623299
2013003905,4,2013-11-18 15:24:32,-74.01007,-40.720755
2013007412,4,2013-11-18 15:24:35,-73.9783711,-40.7524145
2013012429,5,2013-11-18 15:24:36,-73.8746247,-40.7738171
2013005358,4,2013-11-18 15:24:37,-73.9822548,-40.7697921
2013012662,4,2013-11-18 15:24:37,-73.9900092,-40.7722297
2013003532,4,2013-11-18 15:24:39,-73.977188,-40.74701
2013012264,4,2013-11-18 15:24:39,-74.007557,-40.72584
2013008088,4,2013-11-18 15:24:42,-73.998812,-40.723021
2013005028,4,2013-11-18 15:24:44,-73.978616,-40.741026
2013004004,4,2013-11-18 15:24:46,-73.9795907,-40.7845582
2013011779,5,2013-11-18 15:24:47,-73.9560335,-40.7846666
2013003492,4,2013-11-18 15:24:47,-73.969394,-40.7577
2013000991,5,2013-11-18 15:24:48,-73.9570636,-40.7801184
2013008798,4,2013-11-18 15:24:53,-73.976744,-40.759165
2013004725,4,2013-11-18 15:24:53,-73.995018,-40.73986
2013004354,4,2013-11-18 15:24:54,-74.007557,-40.72584
2013008135,4,2013-11-18 15:24:54,-73.95185,-40.7694519
2013009264,4,2013-11-18 15:24:57,-73.99082,-40.724275
2013009455,4,2013-11-18 15:24:57,-73.8624542,-40.7686613
2013009017,4,2013-11-18 15:24:58,-73.9968512,-40.7150553
2013007212,4,2013-11-18 15:24:59,-73.9850867,-40.7585867
2013010557,3,2013-11-18 15:25:00,-73.9939499,-40.7515228
2013002567,2,2013-11-18 15:25:00,-73.974111,-40.7639334
2013011848,6,2013-11-18 15:25:00,-73.9871818,-40.7332927
2013011585,6,2013-11-18 15:25:00,-73.9988039,-40.7601488
2013005202,4,2013-11-18 15:25:00,-73.955613,-40.7642941
2013000801,4,2013-11-18 15:25:00,-73.9852016,-40.7635282
2013006338,5,2013-11-18 15:25:00,-73.992362,-40.7689943
2013010781,3,2013-11-18 15:25:00,-73.8625558,-40.7688802
2013011439,6,2013-11-18 15:25:00,-73.7880273,-40.6417125
2013012837,2,2013-11-18 15:25:00,-73.9749659,-40.7559569
2013005133,6,2013-11-18 15:25:00,-74.005187,-40.719838
2013002931,2,2013-11-18 15:25:00,-73.7898948,-40.6468309
2013010862,6,2013-11-18 15:25:00,-73.8064421,-40.6598123
2013004904,5,2013-11-18 15:25:00,-73.984118,-40.754842
2013002877,5,2013-11-18 15:25:00,-73.9895958,-40.7415497
2013010562,4,2013-11-18 15:25:00,-73.976289,-40.759787
2013004833,4,2013-11-18 15:25:00,-74.006021,-40.706142
2013009435,6,2013-11-18 15:25:00,-73.7898948,-40.6468309
2013009037,4,2013-11-18 15:25:00,-74.0168213,-40.7051191
2013004102,4,2013-11-18 15:25:00,-73.8640899,-40.7698229
2013007115,6,2013-11-18 15:25:00,-73.946656,-40.772351
2013013611,2,2013-11-18 15:25:00,-73.9825858,-40.7773114
2013001152,6,2013-11-18 15:25:00,-73.9554065,-40.7768695
2013000042,6,2013-11-18 15:25:00,-73.9499424,-40.7720657
2013008899,2,2013-11-18 15:25:00,-73.7861774,-40.6452783
2013007316,2,2013-11-18 15:25:00,-73.984292,-40.7647761
2013003730,2,2013-11-18 15:25:00,-73.8746247,-40.7738171
2013006397,5,2013-11-18 15:25:00,-73.977655,-40.757912
2013005760,4,2013-11-18 15:25:00,-73.9945259,-40.7609247
2013003352,6,2013-11-18 15:25:00,-74.0062463,-40.7170829
2013007358,6,2013-11-18 15:25:00,-74.00236613333333,-40.7602393
