start_time,startX,startY 
2013-11-18 15:01:26,-73.968441,-40.770517
2013-11-18 15:01:26,-73.9755454,-40.7760414
2013-11-18 15:01:27,-73.9661079,-40.789736
2013-11-18 15:01:27,-74.005323,-40.718274
2013-11-18 15:01:27,-73.9792861,-40.7528022
2013-11-18 15:01:27,-73.980859,-40.74197
2013-11-18 15:01:27,-73.9580958,-40.7847179
2013-11-18 15:01:27,-73.9672131,-40.7526752
2013-11-18 15:01:28,-73.9764349,-40.7882867
2013-11-18 15:01:28,-73.998585,-40.724632
2013-11-18 15:01:29,-73.8739364,-40.7737968
2013-11-18 15:01:29,-73.9546771,-40.7655778
2013-11-18 15:01:29,-73.7891592,-40.6425836
2013-11-18 15:01:30,-73.9582675,-40.7789071
2013-11-18 15:01:30,-73.9876044,-40.7704103
2013-11-18 15:01:31,-73.9563633,-40.7815237
2013-11-18 15:01:31,-73.9870975,-40.7225403
2013-11-18 15:01:31,-73.9647985,-40.7599854
2013-11-18 15:01:31,-74.007823,-40.7117257
2013-11-18 15:01:31,-73.9689347,-40.7909308
2013-11-18 15:01:32,-73.9714037,-40.7635979
2013-11-18 15:01:32,-73.9792861,-40.7528022
2013-11-18 15:01:33,-73.9959027,-40.7251608
2013-11-18 15:01:33,-73.962876,-40.7992369
2013-11-18 15:01:33,-73.870419,-40.7735296
2013-11-18 15:01:33,-73.7906294,-40.6441933
2013-11-18 15:01:34,-74.008254,-40.736961
2013-11-18 15:01:34,-73.993814,-40.732731
2013-11-18 15:01:34,-73.9578668,-40.765245
2013-11-18 15:01:35,-73.9971275,-40.7223037
2013-11-18 15:01:36,-73.9757509,-40.7684325
2013-11-18 15:01:36,-73.9493307,-40.785194
2013-11-18 15:01:36,-73.9546771,-40.7655778
2013-11-18 15:01:36,-73.985242,-40.733372
2013-11-18 15:01:37,-73.9877768,-40.7506639
2013-11-18 15:01:37,-73.974935,-40.7501
2013-11-18 15:01:37,-74.0119438,-40.701494
2013-11-18 15:01:38,-73.9823574,-40.7623343
2013-11-18 15:01:39,-73.952743,-40.789168
2013-11-18 15:01:39,-73.9782029,-40.7513124
2013-11-18 15:01:39,-73.980739,-40.7338233
2013-11-18 15:01:40,-73.9857884,-40.7352056
2013-11-18 15:01:41,-73.974506,-40.732728
2013-11-18 15:01:41,-73.9953683,-40.7546697
2013-11-18 15:01:42,-73.9703295,-40.7623299
2013-11-18 15:01:42,-73.9582675,-40.7789071
2013-11-18 15:01:43,-73.9989542,-40.7280695
2013-11-18 15:01:43,-73.9649892,-40.7666073
2013-11-18 15:01:43,-74.007669,-40.725192
2013-11-18 15:01:44,-73.9502824,-40.78389
2013-11-18 15:01:44,-73.944278,-40.775608
2013-11-18 15:01:44,-73.992805,-40.742901
2013-11-18 15:01:45,-73.962515,-40.763113
2013-11-18 15:01:45,-73.9746829,-40.7591101
2013-11-18 15:01:45,-73.987892,-40.75475
2013-11-18 15:01:45,-73.9555856,-40.7794952
2013-11-18 15:01:46,-73.9652167,-40.8060401
2013-11-18 15:01:46,-73.9736025,-40.7896131
2013-11-18 15:01:46,-73.975343,-40.741274
2013-11-18 15:01:46,-73.9654336,-40.7717839
2013-11-18 15:01:47,-74.0180923,-40.7087599
2013-11-18 15:01:47,-74.009063,-40.710887
2013-11-18 15:01:47,-73.9640743,-40.7678636
2013-11-18 15:01:47,-73.9693488,-40.7853033
2013-11-18 15:01:47,-73.9531654,-40.7759238
2013-11-18 15:01:48,-73.98456,-40.748439
2013-11-18 15:01:49,-74.005003,-40.706853
2013-11-18 15:01:49,-73.9906194,-40.7509969
2013-11-18 15:01:50,-73.975483,-40.7819523
2013-11-18 15:01:51,-73.9965553,-40.7295555
2013-11-18 15:01:51,-73.9612283,-40.8118836
2013-11-18 15:01:51,-74.004845,-40.718853
